timestamp,command,duration_s,exit_code,cpu_pct_avg,mem_kb_max,tag
2025-06-13 16:55:38,coverage run --source=. manage.py test --parallel --exclude-tag=functional,3.01,0,60.1,58772,,success
2025-06-13 16:55:52,coverage run --append --source=. manage.py test --tag=functional,8.52,0,24.37,59148,,success
