timestamp,command,duration_s,exit_code,cpu_pct_avg,mem_kb_max,tag
2025-06-13 11:59:35,coverage run --source=. manage.py test --parallel --exclude-tag=functional,3.51,0,54.47,59124,,success
2025-06-13 11:59:49,coverage run --append --source=. manage.py test --tag=functional,9.02,0,27.52,59496,,success
