timestamp,command,duration_s,exit_code,cpu_pct_avg,mem_kb_max,tag
2025-06-13 08:36:22,coverage run --source=. manage.py test --parallel --exclude-tag=functional,3.01,0,60.0,58988,,success
2025-06-13 08:36:36,coverage run --append --source=. manage.py test --tag=functional,9.02,0,24.68,59268,,success
