timestamp,command,duration_s,exit_code,cpu_pct_avg,mem_kb_max,tag
2025-06-13 08:00:03,coverage run --source=. manage.py test --parallel --exclude-tag=functional,3.51,0,52.83,59048,,success
2025-06-13 08:00:17,coverage run --append --source=. manage.py test --tag=functional,8.52,0,25.78,59288,,success
