timestamp,command,duration_s,exit_code,cpu_pct_avg,mem_kb_max,tag
2025-06-13 11:31:59,coverage run --source=. manage.py test --parallel --exclude-tag=functional,3.01,0,58.88,58720,,success
2025-06-13 11:32:12,coverage run --append --source=. manage.py test --tag=functional,8.52,0,23.88,59436,,success
