timestamp,command,duration_s,exit_code,cpu_pct_avg,mem_kb_max,tag
2025-06-13 12:54:02,coverage run --source=. manage.py test --parallel --exclude-tag=functional,3.51,0,53.27,59052,,success
2025-06-13 12:54:16,coverage run --append --source=. manage.py test --tag=functional,8.52,0,25.57,59232,,success
