timestamp,command,duration_s,exit_code,cpu_pct_avg,mem_kb_max,tag
2025-06-13 07:29:04,coverage run --source=. manage.py test --parallel --exclude-tag=functional,3.51,0,54.9,58836,,success
2025-06-13 07:29:18,coverage run --append --source=. manage.py test --tag=functional,8.52,0,28.69,59164,,success
