timestamp,command,duration_s,exit_code,cpu_pct_avg,mem_kb_max,tag
2025-06-13 09:27:48,coverage run --source=. manage.py test --parallel --exclude-tag=functional,3.01,0,60.68,58824,,success
2025-06-13 09:28:02,coverage run --append --source=. manage.py test --tag=functional,8.52,0,26.68,58964,,success
