timestamp,command,duration_s,exit_code,cpu_pct_avg,mem_kb_max,tag
2025-06-13 12:12:21,coverage run --source=. manage.py test --parallel --exclude-tag=functional,3.51,0,55.31,58784,,success
2025-06-13 12:12:34,coverage run --append --source=. manage.py test --tag=functional,8.52,0,26.92,59136,,success
