timestamp,command,duration_s,exit_code,cpu_pct_avg,mem_kb_max,tag
2025-06-13 07:16:38,coverage run --source=. manage.py test --parallel --exclude-tag=functional,3.01,0,58.83,59012,,success
2025-06-13 07:16:51,coverage run --append --source=. manage.py test --tag=functional,8.51,0,24.42,59492,,success
