timestamp,command,duration_s,exit_code,cpu_pct_avg,mem_kb_max,tag
2025-06-12 23:10:27,coverage run --source=. manage.py test --parallel --exclude-tag=functional,3.01,0,59.65,58944,,success
2025-06-12 23:10:41,coverage run --append --source=. manage.py test --tag=functional,9.02,0,23.37,59484,,success
