timestamp,command,duration_s,exit_code,cpu_pct_avg,mem_kb_max,tag
2025-06-13 08:52:31,coverage run --source=. manage.py test --parallel --exclude-tag=functional,3.51,0,52.5,58780,,success
2025-06-13 08:52:44,coverage run --append --source=. manage.py test --tag=functional,8.52,0,27.05,58716,,success
