timestamp,command,duration_s,exit_code,cpu_pct_avg,mem_kb_max,tag
2025-06-13 15:49:52,coverage run --source=. manage.py test --parallel --exclude-tag=functional,3.51,0,52.47,59004,,success
2025-06-13 15:50:06,coverage run --append --source=. manage.py test --tag=functional,8.52,0,27.26,59088,,success
