timestamp,command,duration_s,exit_code,cpu_pct_avg,mem_kb_max,tag
2025-06-13 12:30:26,coverage run --source=. manage.py test --parallel --exclude-tag=functional,3.01,0,60.17,58752,,success
2025-06-13 12:30:40,coverage run --append --source=. manage.py test --tag=functional,8.52,0,25.12,59352,,success
