timestamp,command,duration_s,exit_code,cpu_pct_avg,mem_kb_max,tag
2025-06-13 09:03:32,coverage run --source=. manage.py test --parallel --exclude-tag=functional,3.01,0,60.25,58964,,success
2025-06-13 09:03:46,coverage run --append --source=. manage.py test --tag=functional,8.51,0,25.54,59512,,success
