timestamp,command,duration_s,exit_code,cpu_pct_avg,mem_kb_max,tag
2025-06-13 13:49:27,coverage run --source=. manage.py test --parallel --exclude-tag=functional,3.51,0,53.69,58596,,success
2025-06-13 13:49:41,coverage run --append --source=. manage.py test --tag=functional,8.52,0,28.27,59056,,success
